"#";"Url";"Google index";"SEMrush backlinks";"SEMrush subdomain backlinks";"Bing index";"SEMrush Rank"
"1";"https://www.motogp.com/en/riders";"497,000";"1";"5071037";"4.380 ";"13761"
"2";"https://www.motogp.com/en/riders/wil-hartog/null";"497,000";"0";"5071037";"4.380 ";"13761"
"3";"https://www.motogp.com/en/riders/alfred-waibel/2352d875-2eb5-4cda-98ca-01a23fd6f5b0";"497,000";"0";"5071037";"4.380 ";"13761"
"4";"https://www.motogp.com/en/riders/manuel-pagliani/d656675a-2739-4427-ac38-75ae1b732372";"497,000";"0";"5071037";"4.380 ";"13761"
"5";"https://www.motogp.com/en/riders/percy-tait/40aa6d00-8cf9-476f-9ae7-315742313efe";"497,000";"0";"5071037";"4.380 ";"13761"
"6";"https://www.motogp.com/en/riders/idroslav-hules/9c3970d7-a60d-415e-9e4c-a1feede46e77";"497,000";"0";"5071037";"4.380 ";"13761"
"7";"https://www.motogp.com/en/riders/marzilio-chizzini/be9f888f-f157-4e15-84fd-df9d41c0d82a";"497,000";"0";"5071037";"4.380 ";"13761"
"8";"https://www.motogp.com/en/riders/gino-rea/b2283be2-2aa5-417e-980b-7c06fe262972";"497,000";"0";"5071037";"4.380 ";"13761"
"9";"https://www.motogp.com/en/riders/itanz-heller/e4107a57-4d12-437a-92ab-e9bfc9671ce4";"497,000";"0";"5071037";"4.380 ";"13761"
"10";"https://www.motogp.com/en/riders/arne-tode/2b1a1ec1-50e8-4568-be3e-1316309c0d0a";"497,000";"0";"5071037";"4.380 ";"13761"
"11";"https://www.motogp.com/en/riders/alex-bedford/d4f96df0-77c0-422f-a489-3729845e84d6";"497,000";"0";"5071037";"4.380 ";"13761"
"12";"https://www.motogp.com/en/riders/max-biaggi/b8a2f851-270e-4e62-aae0-35b99146a859";"497,000";"1";"5071037";"4.380 ";"13761"
"13";"https://www.motogp.com/en/riders/miguel-duhamel/4cccedbb-b0a4-4e4c-a7dd-be34ece5e6f6";"497,000";"0";"5071037";"4.380 ";"13761"
"14";"https://www.motogp.com/en/riders/alex-marquez/41195f0f-9817-4a4d-913e-c1fbbb351d9b";"497,000";"990";"5071037";"4.380 ";"13761"
"15";"https://www.motogp.com/en/riders/hans-muller/fa96add7-9fb0-4b53-a287-983fccd179fe";"497,000";"0";"5071037";"4.380 ";"13761"
"16";"https://www.motogp.com/en/riders/danilo-petrucci/c403dc28-7881-4d3d-99d4-5fe5eb1236e5";"497,000";"2";"5071037";"4.380 ";"13761"
"17";"https://www.motogp.com/en/riders/marc-fontan/c2350166-526b-4631-affc-be7c9344bb39";"497,000";"0";"5071037";"4.380 ";"13761"
"18";"https://www.motogp.com/en/riders/marcellino-lucchi/ace92c24-656b-46bd-bf9c-7ed9760e9751";"497,000";"0";"5071037";"4.380 ";"13761"
"19";"https://www.motogp.com/en/riders/david-whitworth/01f36eb8-6210-4238-9296-ad9d00bad9db";"497,000";"0";"5071037";"4.380 ";"13761"
"20";"https://www.motogp.com/en/riders/alex-rins/04bf0ce4-5062-44fc-9745-ec85a8d8f8d3";"497,000";"804";"5071037";"4.380 ";"13761"
"21";"https://www.motogp.com/en/riders/luigi-richetti/26945630-023d-4ae1-a5e7-3e710cc85c3d";"497,000";"0";"5071037";"4.380 ";"13761"
"22";"https://www.motogp.com/en/riders/diego-giugovaz/9f35f19d-e1e0-4bf1-b6e8-1b5c4190bd39";"497,000";"0";"5071037";"4.380 ";"13761"
"23";"https://www.motogp.com/en/riders/paul-smart/c6414d06-d9ed-44be-a3b3-efeb1eaad164";"497,000";"0";"5071037";"4.380 ";"13761"
"24";"https://www.motogp.com/en/riders/christophe-ponsson/8d40eeb2-f550-42e7-9d0c-6e852faea478";"497,000";"0";"5071037";"4.380 ";"13761"
"25";"https://www.motogp.com/en/riders/oliver-petrucciani/009d6adc-5404-4d98-8691-ebbcb1458eed";"497,000";"0";"5071037";"4.380 ";"13761"
"26";"https://www.motogp.com/en/riders/dickie-dale/200506d0-2520-4b84-ab4c-1eec42e803e1";"497,000";"0";"5071037";"4.380 ";"13761"
"27";"https://www.motogp.com/en/riders/filippo-farioli/0f16b115-ba73-4369-a3ba-54773a84aa02";"497,000";"0";"5071037";"4.380 ";"13761"
"28";"https://www.motogp.com/en/riders/steve-jolly/0f75dd09-8c66-4896-980c-02462f2212a9";"497,000";"0";"5071037";"4.380 ";"13761"
"29";"https://www.motogp.com/en/riders/itcky-matagne/d47dc05f-9565-49b1-8bf3-8574c95131ea";"497,000";"0";"5071037";"4.380 ";"13761"
"30";"https://www.motogp.com/en/riders/casey-stoner/9d0d31fb-c7de-4f56-b2ef-ab1829c96e43";"497,000";"1";"5071037";"4.380 ";"13761"
"31";"https://www.motogp.com/en/riders/andreas-hofmann/be05680b-8c88-47c3-a6ec-201320c4bb6f";"497,000";"0";"5071037";"4.380 ";"13761"
"32";"https://www.motogp.com/en/riders/kev-coghlan/3e9dac40-d0aa-4761-b597-4c0b034361dd";"497,000";"0";"5071037";"4.380 ";"13761"
"33";"https://www.motogp.com/en/riders/michele-conti/428c3f19-343a-41c3-b6ca-e02290a78821";"497,000";"0";"5071037";"4.380 ";"13761"
"34";"https://www.motogp.com/en/riders/manuel-hernandez/18372897-7d48-4a29-8e70-646d720d1118";"497,000";"0";"5071037";"4.380 ";"13761"
"35";"https://www.motogp.com/en/riders/roger-sutcliffe/39c63514-a19f-4d6d-8d64-1d145f3063eb";"497,000";"0";"5071037";"4.380 ";"13761"
"36";"https://www.motogp.com/en/riders/jan-kostwinder/6bb952ec-1084-4c72-9825-146a051f862e";"497,000";"0";"5071037";"4.380 ";"13761"
"37";"https://www.motogp.com/en/riders/escky-matagne/d47dc05f-9565-49b1-8bf3-8574c95131ea";"497,000";"0";"5071037";"4.380 ";"13761"
"38";"https://www.motogp.com/en/riders/max-sabbatani/fe581007-a788-41ff-aa4b-ec02d71eebc7";"497,000";"0";"5071037";"4.380 ";"13761"
"39";"https://www.motogp.com/en/riders/ludwig-fassbender/04569882-33fd-4ab2-a750-ed1ea2f32f5c";"497,000";"0";"5071037";"4.380 ";"13761"
"40";"https://www.motogp.com/en/riders/essper-iwema/aa730fac-c4e1-4b3c-ae71-8bcfdd615a13";"497,000";"0";"5071037";"4.380 ";"13761"
"41";"https://www.motogp.com/en/riders/t-yoring/52fb334b-e599-4aa6-a0f4-1801696d33c0";"497,000";"0";"5071037";"4.380 ";"13761"
"42";"https://www.motogp.com/en/riders/kenjiro-tanaka/51264d69-eeb9-46f4-a787-1731b5d53e84";"497,000";"0";"5071037";"4.380 ";"13761"
"43";"https://www.motogp.com/en/riders/alessandro-tonucci/b1cba752-262d-4d3f-874a-ed9b7c0e4f5d";"497,000";"0";"5071037";"4.380 ";"13761"
"44";"https://www.motogp.com/en/riders/yoshiyuki-sugai/9589bcdf-cddf-4696-a70a-90a58fe83ff5";"497,000";"0";"5071037";"4.380 ";"13761"
"45";"https://www.motogp.com/en/riders/gregory-leblanc/0f31047d-2c55-44a4-adf8-569b56470dfa";"497,000";"0";"5071037";"4.380 ";"13761"
"46";"https://www.motogp.com/en/riders/xavier-simeon/1c69b622-5391-4ba3-892f-c6e83db52e84";"497,000";"0";"5071037";"4.380 ";"13761"
"47";"https://www.motogp.com/en/riders/ikujiro-takai/74ce8c19-d8ad-4830-a926-961c365e047e";"497,000";"0";"5071037";"4.380 ";"13761"
"48";"https://www.motogp.com/en/riders/gianfranco-bonera/ae337112-9a8e-4e4b-b6f8-84442091e7a2";"497,000";"0";"5071037";"4.380 ";"13761"
"49";"https://www.motogp.com/en/riders/esques-collot/b7fb89a8-e743-49af-9d5d-fa6b6a4d9084";"497,000";"0";"5071037";"4.380 ";"13761"
"50";"https://www.motogp.com/en/riders/giovanni-buffarello/288e8b93-4f4b-451d-9fef-610514a3416b";"497,000";"0";"5071037";"4.380 ";"13761"
"51";"https://www.motogp.com/en/riders/lazlo-szabo/481402b5-477c-4b59-a451-120674f63040";"497,000";"0";"5071037";"4.380 ";"13761"
"52";"https://www.motogp.com/en/riders/kinya-wada/52fc1350-ca5b-40d9-8bd7-b987e1cf2baf";"497,000";"0";"5071037";"4.380 ";"13761"
"53";"https://www.motogp.com/en/riders/gerard-choukroun/5dd0c1dc-1624-49a1-90cd-2ee6c99fd4f1";"497,000";"0";"5071037";"4.380 ";"13761"
"54";"https://www.motogp.com/en/riders/roland-olsson/0b8f744a-2a18-4c43-8e84-d1a7bdd6c2c2";"497,000";"0";"5071037";"4.380 ";"13761"
"55";"https://www.motogp.com/en/riders/h-gorgen/6cb9ed7f-3b3e-4f3c-ab48-0ad3f1d54d7c";"497,000";"0";"5071037";"4.380 ";"13761"
"56";"https://www.motogp.com/en/riders/john-ringwood/7bd9eae8-7196-4e4c-a0cf-69594a96bfc0";"497,000";"0";"5071037";"4.380 ";"13761"
"57";"https://www.motogp.com/en/riders/steve-parrish/defba7e8-ddea-4815-b035-0ce4c0712ec5";"497,000";"0";"5071037";"4.380 ";"13761"
"58";"https://www.motogp.com/en/riders/tadahiko-taira/6410cac8-a35b-44cf-b05c-ec790a8d75e7";"497,000";"0";"5071037";"4.380 ";"13761"
"59";"https://www.motogp.com/en/riders/alan-barnett/d7e8ccb2-f306-4a6b-aa48-3e960faede25";"497,000";"0";"5071037";"4.380 ";"13761"
"60";"https://www.motogp.com/en/riders/sam-lowes/2884c2c2-0c22-4958-9722-55e9ecd2b879";"497,000";"4";"5071037";"4.380 ";"13761"
"61";"https://www.motogp.com/en/riders/shunkichi-masuda/a5f59e37-f5e5-4fa0-bbd6-ea98e24b4f83";"497,000";"0";"5071037";"4.380 ";"13761"
"62";"https://www.motogp.com/en/riders/kent-andersson/3ccf8cf5-c94f-4ba3-9061-3ca23984b43c";"497,000";"0";"5071037";"4.380 ";"13761"
"63";"https://www.motogp.com/en/riders/ernst-hiller/954bd5f2-20f6-459a-96bf-76a22ef5837a";"497,000";"0";"5071037";"4.380 ";"13761"
"64";"https://www.motogp.com/en/riders/nicky-hayden/e6bee675-310c-4083-9183-1e2ee7b297aa";"497,000";"2";"5071037";"4.380 ";"13761"
"65";"https://www.motogp.com/en/riders/hans-spaan/348541bb-3010-4c43-bd80-35cf2456e8de";"497,000";"0";"5071037";"4.380 ";"13761"
"66";"https://www.motogp.com/en/riders/heinz-rosner/60108126-7ba2-41c1-b94e-2e4deaba67df";"497,000";"0";"5071037";"4.380 ";"13761"
"67";"https://www.motogp.com/en/riders/eddie-lawson/3678d39c-a4df-4fd0-8e17-8645365a47ce";"497,000";"0";"5071037";"4.380 ";"13761"
"68";"https://www.motogp.com/en/riders/a-jeva/4cc06014-7895-4c97-8e5b-c1d1ac88be6e";"497,000";"0";"5071037";"4.380 ";"13761"
"69";"https://www.motogp.com/en/riders/david-salvador/2238f12e-49f4-4bf6-8ca0-13e6a84f81de";"497,000";"0";"5071037";"4.380 ";"13761"
"70";"https://www.motogp.com/en/riders/youichi-ui/f04bb1e6-7009-496d-afb6-5be16e7d3da1";"497,000";"0";"5071037";"4.380 ";"13761"
"71";"https://www.motogp.com/en/riders/xavier-arumi/d84d2a30-55f3-439f-845f-49488cca249a";"497,000";"0";"5071037";"4.380 ";"13761"
"72";"https://www.motogp.com/en/riders/rainer-scheidhauer/a15f9de6-dc07-443d-af96-14378401b449";"497,000";"0";"5071037";"4.380 ";"13761"
"73";"https://www.motogp.com/en/riders/fralio-gavira/7558670b-af38-471f-8aa4-314eedd69a0f";"497,000";"0";"5071037";"4.380 ";"13761"
"74";"https://www.motogp.com/en/riders/felice-agostini/b4d4134e-7949-429f-a74b-938cef9a8546";"497,000";"0";"5071037";"4.380 ";"13761"
"75";"https://www.motogp.com/en/riders/enanzisen-bartos/eea98ed6-a076-465c-8ed6-7dc91fd72da0";"497,000";"0";"5071037";"4.380 ";"13761"
"76";"https://www.motogp.com/en/riders/theo-lowes/152ee014-5798-42c8-9f04-704dfb04d7d8";"497,000";"0";"5071037";"4.380 ";"13761"
"77";"https://www.motogp.com/en/riders/michel-simeon/a67ced35-1a1b-4e71-81b6-a2298a06dd78";"497,000";"0";"5071037";"4.380 ";"13761"
"78";"https://www.motogp.com/en/riders/loris-baz/6508f0c0-b702-4fd6-b887-9e70ebbdb2da";"497,000";"5";"5071037";"4.380 ";"13761"
"79";"https://www.motogp.com/en/riders/arbi-aditama/457f23aa-9044-49dd-8cd7-a161a26d25bc";"497,000";"0";"5071037";"4.380 ";"13761"
"80";"https://www.motogp.com/en/riders/leon-haslam/a261b10b-a33b-42bc-86a2-d4006349643a";"497,000";"0";"5071037";"4.380 ";"13761"
"81";"https://www.motogp.com/en/riders/ian-mcgregor/760a2e88-0bcd-42ee-a64f-337c01689d14";"497,000";"0";"5071037";"4.380 ";"13761"
"82";"https://www.motogp.com/en/riders/tarquinio-provini/8937f981-3050-4f0d-98e6-1871fb2e6dec";"497,000";"0";"5071037";"4.380 ";"13761"
"83";"https://www.motogp.com/en/riders/alfredo-milani/026d8dd8-9a80-45bb-993d-d8d22d918b26";"497,000";"0";"5071037";"4.380 ";"13761"
"84";"https://www.motogp.com/en/riders/herbert-mann/8faf16e6-7be8-4e7e-abf2-923ec23123b8";"497,000";"0";"5071037";"4.380 ";"13761"
"85";"https://www.motogp.com/en/riders/isao-morishita/33bcb21a-ed38-4f81-8e9d-714b27fa2251";"497,000";"0";"5071037";"4.380 ";"13761"
"86";"https://www.motogp.com/en/riders/roland-foll/a1239993-94b9-416b-9c27-7df9788fe261";"497,000";"0";"5071037";"4.380 ";"13761"
"87";"https://www.motogp.com/en/riders/daniel-saez/83ddd9f5-dac7-48f3-9776-3f9d4a92c61a";"497,000";"0";"5071037";"4.380 ";"13761"
"88";"https://www.motogp.com/en/riders/vincenzo-zanzi/263342a6-b199-49e4-b10b-9fabf5e111b0";"497,000";"0";"5071037";"4.380 ";"13761"
"89";"https://www.motogp.com/en/riders/osamu-miyazaki/e46e9edb-5ec9-4b8a-ad15-535019ec119f";"497,000";"0";"5071037";"4.380 ";"13761"
"90";"https://www.motogp.com/en/riders/ivan-silva/5ad206ff-b1d4-4da2-b182-c7920036fcec";"497,000";"0";"5071037";"4.380 ";"13761"
"91";"https://www.motogp.com/en/riders/frmes-pearson/07974eea-a2be-4291-9582-f446e6c91361";"497,000";"0";"5071037";"4.380 ";"13761"
"92";"https://www.motogp.com/en/riders/woolsey-coulter/572a1b5f-3194-4abd-998f-834647521c35";"497,000";"0";"5071037";"4.380 ";"13761"
"93";"https://www.motogp.com/en/riders/lindsay-porter/9e39deff-44a7-4aec-8b11-48d4d7cc0130";"497,000";"0";"5071037";"4.380 ";"13761"
"94";"https://www.motogp.com/en/riders/gianni-pelletier/2701af6f-3d5f-4461-bae0-70e87fe165d2";"497,000";"0";"5071037";"4.380 ";"13761"
"95";"https://www.motogp.com/en/riders/hans-muhlebach/e79305c6-aa98-4afc-9cb9-cc566124c193";"497,000";"0";"5071037";"4.380 ";"13761"
"96";"https://www.motogp.com/en/riders/enrico-cereda/ca336524-3d12-472e-923c-ec1ab9e8bbbb";"497,000";"0";"5071037";"4.380 ";"13761"
"97";"https://www.motogp.com/en/riders/richard-thomas/18823bee-c131-4992-9fb3-7e539f825ed9";"497,000";"0";"5071037";"4.380 ";"13761"
"98";"https://www.motogp.com/en/riders/arnaud-vincent/366060f1-efaf-427e-93a7-a8ee52978629";"497,000";"2";"5071037";"4.380 ";"13761"
"99";"https://www.motogp.com/en/riders/michele-pirro/7c653b2a-b493-436b-a77e-06a43b37b799";"497,000";"528";"5071037";"4.380 ";"13761"
"100";"https://www.motogp.com/en/riders/alberto-pagani/1c6237c2-25d2-4ea8-8951-f3aed503a69f";"497,000";"0";"5071037";"4.380 ";"13761"
"101";"https://www.motogp.com/en/riders/ken-kavanagh/378a98e8-efc7-49cc-a0ff-c7d7aa18d8a3";"497,000";"0";"5071037";"4.380 ";"13761"
"102";"https://www.motogp.com/en/riders/miguel-duhamel/4a11e7dc-e7e7-4384-a05f-040b80328ebf";"497,000";"3";"5071037";"4.380 ";"13761"
"103";"https://www.motogp.com/en/riders/idrique-escuder/ce522329-7366-4474-a45f-c5c61830dee8";"497,000";"0";"5071037";"4.380 ";"13761"
"104";"https://www.motogp.com/en/riders/johnny-grace/7332ba78-6f67-490d-84dd-1bd143c89e44";"497,000";"0";"5071037";"4.380 ";"13761"
"105";"https://www.motogp.com/en/riders/jaanz-kroon/60168614-f5b7-4912-8dfd-3d717a31ad4b";"497,000";"0";"5071037";"4.380 ";"13761"
"106";"https://www.motogp.com/en/riders/h-engelhardt/89d1e289-416f-4839-b6df-025a0d8fc25f";"497,000";"0";"5071037";"4.380 ";"13761"
"107";"https://www.motogp.com/en/riders/deed-redfern/ca062ff3-e6da-4cb0-9ea3-88ac113ce0ce";"497,000";"0";"5071037";"4.380 ";"13761"
"108";"https://www.motogp.com/en/riders/leandro-becheroni/784e89e6-362e-4ab8-a59c-d7c46ca62c7b";"497,000";"0";"5071037";"4.380 ";"13761"
"109";"https://www.motogp.com/en/riders/karl-truchsess/ae8d0d66-c35e-41cc-a98a-0304130375d5";"497,000";"0";"5071037";"4.380 ";"13761"
"110";"https://www.motogp.com/en/riders/nello-pagani/6ebf7845-2f92-45fb-946e-3784cb5d36ac";"497,000";"0";"5071037";"4.380 ";"13761"
"111";"https://www.motogp.com/en/riders/idmie-whitham/f89deea5-7aa1-499d-8ead-b80a78bb4ace";"497,000";"0";"5071037";"4.380 ";"13761"
"112";"https://www.motogp.com/en/riders/james-toseland/c28bca1e-db5b-4a2a-a2df-41b8079b0ea2";"497,000";"1";"5071037";"4.380 ";"13761"
"113";"https://www.motogp.com/en/riders/jorg-seel/d5726f5f-d865-46aa-a60f-37d3c6f00e8b";"497,000";"0";"5071037";"4.380 ";"13761"
"114";"https://www.motogp.com/en/riders/idank-burman/7a060849-d599-40f1-ae09-6e10e18010ef";"497,000";"0";"5071037";"4.380 ";"13761"
"115";"https://www.motogp.com/en/riders/k-hernamdt/ae477cdc-6d47-453f-a37b-a216aa98b8cc";"497,000";"0";"5071037";"4.380 ";"13761"
"116";"https://www.motogp.com/en/riders/marcello-cama/93734003-770c-4f4f-928e-fbcb2cadabad";"497,000";"0";"5071037";"4.380 ";"13761"
"117";"https://www.motogp.com/en/riders/xabi-zurutuza/8861fef1-5380-4d96-b45d-b5c469c04df2";"497,000";"0";"5071037";"4.380 ";"13761"
"118";"https://www.motogp.com/en/riders/broc-parkes/8b13afe3-6068-43e4-866b-209f8cb40f9f";"497,000";"1";"5071037";"4.380 ";"13761"
"119";"https://www.motogp.com/en/riders/werner-schmied/98dcd03c-3f20-4d55-9c97-d13a47796a98";"497,000";"0";"5071037";"4.380 ";"13761"
"120";"https://www.motogp.com/en/riders/gianni-rolando/3034fb13-231b-4a9b-9b64-1c94accc5667";"497,000";"0";"5071037";"4.380 ";"13761"
"121";"https://www.motogp.com/en/riders/emilio-mendogni/f823940b-d45a-4a36-9966-a552ea0e7238";"497,000";"0";"5071037";"4.380 ";"13761"
"122";"https://www.motogp.com/en/riders/steve-spencer/0c73b1d8-c0c9-45fe-8163-ae4620486cd9";"497,000";"0";"5071037";"4.380 ";"13761"
"123";"https://www.motogp.com/en/riders/leonard-atlee/65dd7808-812b-43dd-9fa2-c689fc8a4923";"497,000";"0";"5071037";"4.380 ";"13761"
"124";"https://www.motogp.com/en/riders/derek-woodman/341ae696-8466-4f99-9952-0ced31adaf71";"497,000";"0";"5071037";"4.380 ";"13761"
"125";"https://www.motogp.com/en/riders/yosuke-yamakawa/98068745-aacb-460a-9a94-a3d80c91be54";"497,000";"0";"5071037";"4.380 ";"13761"
"126";"https://www.motogp.com/en/riders/p-fuhrer/1e4bb76a-4a59-454c-9aa3-b8f5cae61b0b";"497,000";"0";"5071037";"4.380 ";"13761"
"127";"https://www.motogp.com/en/riders/hisashi-unemoto/760564d2-3bca-47cb-824f-4f6942ed2569";"497,000";"0";"5071037";"4.380 ";"13761"
"128";"https://www.motogp.com/en/riders/scott-ogden/f261e368-80bd-4830-9a2e-1cee3e6b0be4";"497,000";"0";"5071037";"4.380 ";"13761"
"129";"https://www.motogp.com/en/riders/sascha-hommel/3897a50a-01ce-4985-93cb-7e179bf116a9";"497,000";"0";"5071037";"4.380 ";"13761"
"130";"https://www.motogp.com/en/riders/z-ljeljak/a559d5ba-44c0-4307-b51d-20feff9fd71a";"497,000";"0";"5071037";"4.380 ";"13761"
"131";"https://www.motogp.com/en/riders/edy-lenz/896c00ee-06e8-4564-8184-21f489a5abc1";"497,000";"0";"5071037";"4.380 ";"13761"
"132";"https://www.motogp.com/en/riders/idkub-kornfeil/160b83e0-d446-49c5-8c52-41759ac673e6";"497,000";"0";"5071037";"4.380 ";"13761"
"133";"https://www.motogp.com/en/riders/marcos-ruda/f25906a4-a2d1-4bfd-ab6b-7151851e9614";"497,000";"0";"5071037";"4.380 ";"13761"
"134";"https://www.motogp.com/en/riders/harrison-voight/bdd4e26c-ea65-4a42-93f9-ce9d4705c116";"497,000";"0";"5071037";"4.380 ";"13761"
"135";"https://www.motogp.com/en/riders/cromie-mccandless/c08ef187-ee80-46b4-9158-a4f50ec539e0";"497,000";"0";"5071037";"4.380 ";"13761"
"136";"https://www.motogp.com/en/riders/dave-simmonds/cfca4b70-d859-4cec-930d-be761cadb826";"497,000";"1";"5071037";"4.380 ";"13761"
"137";"https://www.motogp.com/en/riders/ricardo-russo/770ba3b8-6965-4fd9-b41e-3d276da37dfa";"497,000";"0";"5071037";"4.380 ";"13761"
"138";"https://www.motogp.com/en/riders/ernst-riedelbauch/19d07fa4-3c02-4f57-a796-b11389bcd883";"497,000";"0";"5071037";"4.380 ";"13761"
"139";"https://www.motogp.com/en/riders/jay-vincent/0053f9a7-e0e2-4087-af32-ecfab98be176";"497,000";"0";"5071037";"4.380 ";"13761"
"140";"https://www.motogp.com/en/riders/deques-collot/b7fb89a8-e743-49af-9d5d-fa6b6a4d9084";"497,000";"0";"5071037";"4.380 ";"13761"
"141";"https://www.motogp.com/en/riders/leo-commu/e22d83cb-8be5-438c-9e29-a2f4b204a918";"497,000";"0";"5071037";"4.380 ";"13761"
"142";"https://www.motogp.com/en/riders/fred-redfern/ca062ff3-e6da-4cb0-9ea3-88ac113ce0ce";"497,000";"0";"5071037";"4.380 ";"13761"
"143";"https://www.motogp.com/en/riders/bob-ware/3ca25993-fd2d-47a8-8666-0a1103c7a396";"497,000";"0";"5071037";"4.380 ";"13761"
"144";"https://www.motogp.com/en/riders/lucas-mahias/ffd72e73-c16f-40e9-9bc5-cc55dba5d45f";"497,000";"0";"5071037";"4.380 ";"13761"
"145";"https://www.motogp.com/en/riders/s-pomesano/1faf185c-5d7d-4ef2-9a4c-baf57be75916";"497,000";"0";"5071037";"4.380 ";"13761"
"146";"https://www.motogp.com/en/riders/shizuka-okazaki/e62ce717-7f25-4480-9a7f-d7e92a523860";"497,000";"0";"5071037";"4.380 ";"13761"
"147";"https://www.motogp.com/en/riders/hideyuki-nakajoh/19c80b58-b26e-4808-8868-20fb83302d1b";"497,000";"0";"5071037";"4.380 ";"13761"
"148";"https://www.motogp.com/en/riders/marcel-ankone/183bd62b-b0b9-40a7-9057-3da8cd604fa1";"497,000";"0";"5071037";"4.380 ";"13761"
"149";"https://www.motogp.com/en/riders/claudio-vanzetta/8d5d492f-3a8d-4555-a602-ad990b51655a";"497,000";"0";"5071037";"4.380 ";"13761"
"150";"https://www.motogp.com/en/riders/walter-rungg/e687a3c7-a397-4ad2-83af-5061cf79b349";"497,000";"0";"5071037";"4.380 ";"13761"
"151";"https://www.motogp.com/en/riders/mike-baldwin/395fe144-c82a-43c6-99e7-e231d7df5d2a";"497,000";"0";"5071037";"4.380 ";"13761"
"152";"https://www.motogp.com/en/riders/mathieu-gines/27faa1ac-ad78-4955-82a0-29ced553e9c4";"497,000";"0";"5071037";"4.380 ";"13761"
